"","time","lat","long","site.name","Alnus","Fagus","Picea","Pinus","Quercus","Tsuga","Ulmus","Ambrosia","Cyperaceae","Poaceae","legendvalues"
"2823",-8500,48.24774,-55.493585,"Conne River",2.5974025974026,0,43.1168831168831,1.81818181818182,0.779220779220779,0,0,0,3.11688311688312,0.25974025974026,100
"2824",-8500,48.5756188888889,-55.41568,"Northwest Gander River",2.96296296296296,0,33.5185185185185,8.33333333333333,0,0,0,0,0.555555555555556,0.185185185185185,10
"2825",-8500,48.58559,-123.68293,"Begbie Lake",23.1771515588158,0,0.288184438040346,34.0524299187844,0.144092219020173,5.14843135970658,0,0,6.71707165313073,1.29682997118156,50
"2826",-8500,48.596389,-124.196667,"Pixie Lake",29.5890410958904,0,13.6986301369863,1.36986301369863,0.273972602739726,24.6575342465753,0,0,0,0.273972602739726,100
"2827",-8500,48.6051,-122.90145,"Killebrew Lake Fen",30.3934542253731,0,0.172625030480733,5.67729676041846,0.247116968698517,2.53421276443895,0,0,0.270758122743682,1.92251648933323,10
"2828",-8500,48.60712,-103.62399,"Kettle Lake",0.857311982143838,0,0.365068166795396,8.34927561739459,0.30998015609504,0,0.119909651741623,14.0758594161846,5.5040876733515,8.3016638983654,50
"2829",-8500,48.65899,-121.04095,"Panther Potholes",55.2420018275605,0,0,29.6659578369033,0,0.552518906301083,0,0,0,0.179694519317161,100
"2830",-8500,48.7827,-123.30328,"Roe Lake",37.5890695296962,0,0.464296203135494,10.9080781884292,0.143882894149559,4.67052911226519,0,0.126039065738887,1.63034829391552,2.17907102044291,10
"2831",-8500,48.938595,-64.59709,"Petit lac Bouchard",55.518018018018,0,2.51501501501501,1.5015015015015,0.112612612612613,0,0,0,0.337837837837838,0.112612612612613,50
"2832",-8500,49.11905,-119.68305,"Buckbean Bog",2.74304058759764,0,1.9969152986827,51.9423040271579,0,0.203946713461514,0,0,7.63626699311867,13.809052126319,100
"2833",-8500,49.19225,-120.09585,"Crater Lake",10.9087384551302,0,0.407148407148407,76.7751103421206,0,0.171821305841924,0,0,0.609168609168609,2.11385864994112,10
"2834",-8500,49.450245,-99.289145,"Jones Lake",0.939512994987718,0,1.60598608536649,23.2935651354472,1.80563165295506,0,0.615250237628307,11.1327667819256,7.00406285484068,18.8972881953805,50
"2835",-8500,49.496405,-116.905,"NEL03",4.7047460818935,0,3.7986579518127,17.985893805418,0,0,0,0,0,0.450934536891693,100
"2836",-8500,49.66332,-93.720205,"Lake 239",10.4894079982969,0,6.15740996610914,53.6243839499122,0,0,0.324682192186475,1.51695532233842,0,0.756904912502635,10
"2837",-8500,49.66656,-109.90446,"Harris Lake",0.517181714935181,0,0,5.95829474235528,0,3.86337585372926,0,1.9161388673606,6.04286260631263,3.74998164259991,50
"2838",-8500,49.683333,-74.583333,"Lake CH2",5.62674339512676,0.0653381681807105,31.4056500714822,10.03273278591,1.43346373447569,0.054765921493542,0.525702126426364,0.854117848410585,5.81092884210302,0.605650138063791,100
"2839",-8500,49.76341,-95.191725,"West Hawk Lake",0,0,7.00325707315785,70.0325738094052,0.651465779452868,0,0,3.90879484459866,0.325732889726434,0.977198669179303,10
"2840",-8500,49.7887,-125.1271,"Grant's Bog",18.060420733956,0,1.09631847515892,15.1934939722783,0,3.61505516391354,0,0.111147050113071,0.589433697463275,0.0254939451880178,50
"2841",-8500,49.992745,-121.49262,"Fishblue (Blue) Lake",30.6213394448689,0,2.27909345556404,21.8169085816145,0,4.23138952550717,0,0,0.65147271029624,1.9576012223071,100
"2842",-8500,50.166625,-127.752025,"Cassiope Pond",11.6556860016162,0,3.67973870880848,0.751717248810272,0,31.2494388075783,0,0,0.668660770404957,0.166112956810631,10
"2843",-8500,50.183195,-127.697995,"Pyrola Lake",15.0216676087366,0,13.4277577285969,1.27288142962738,0,49.5680971636448,0,0,0,0,50
"2844",-8500,50.5725,-127.0722,"Port McNeill Bog",36.9188114668341,0,21.1027411592383,2.21437539234149,0,31.2324754132664,0,0,0.564971751412429,0,100
"2845",-8500,50.60705,-127.26283,"Misty Lake",16.1137440758294,0,17.2511848341232,2.08530805687204,0,48.5308056872038,0,0,0.947867298578199,0,10
"2846",-8500,50.64525,-114.5435,"Chalmer's Bog (PL-78-37)",2.47422680412371,0,3.91752577319588,26.5979381443299,0,0,0,0.824742268041237,37.5257731958763,10.1030927835052,50
"2847",-8500,50.71505,-57.374385,"Bass Pond",10.0970873786408,0,8.15533980582524,17.2815533980583,2.52427184466019,0.194174757281553,0.388349514563107,0,0.58252427184466,0.776699029126214,100
"2848",-8500,50.768889,-55.516667,"Grey Islands",8.751642455523,0.043956043956044,8.47877497644256,3.4842189674027,0.2580698187735,0,0.0415800415800416,0,1.00576276476148,0.612977049806019,10
"2849",-8500,50.780545,-115.92977,"Dog Lake",9.5951180648567,0,4.30795584913377,61.0475647188773,0,0,0,0.154356208434166,0.983993748692674,0.869532752825764,50
"2850",-8500,50.78748,-116.388495,"Dunbar Lake [Big Fish Lake]",5.97014925373134,0,1.24378109452736,68.1592039800995,0,0,0,0,0.248756218905473,0.248756218905473,100
"2851",-8500,51.040645,-118.153765,"Eagle Lake",10.2684563758389,0,4.63087248322148,11.4093959731544,0,0,0,0,0.939597315436242,0.335570469798658,10
"2852",-8500,51.106595,-127.534035,"Two Frog Lake",23.2472324723247,0,9.04059040590406,5.71955719557196,0,33.7638376383764,0,0.55350553505535,0,0,50
"2853",-8500,51.19438,-127.38188,"Tiny Lake",12.9162632239555,0,7.21857629549937,10.5413902336979,0,35.2673480365788,0,0,0,0,100
"2854",-8500,51.287795,-101.32475,"Mallard Pond",0.285306704707561,0,3.06704707560628,21.8972895863053,1.14122681883024,0,0.285306704707561,10.413694721826,16.6904422253923,10.5563480741797,10
"2855",-8500,51.668615,-121.454395,"Big Lake",3.75,0,2.5,83.25,0,0.15,0,2,0.15,1,50
"2856",-8500,52.0434999871144,-106.381297947961,"Martens Slough (PL-77-20)",1.2077294435403,0,1.69082130395095,7.00483102151734,0.241545888708059,0,0,5.79710157797703,14.734298962208,16.9082130395095,100
"2857",-8500,52.11139,-119.300965,"Eleanor Lake",6.28950612065387,0,1.80035927406853,57.8898495977331,0,0,0,0,0.06265664160401,0.269637420805793,10
"2858",-8500,52.531655,-91.3723611111111,"Round Pond",5.64731907479999,0,26.9262708728358,41.8225526507969,0.455760558813994,0,0.317460317460317,2.25128945739633,1.52442682595354,0.709783665890536,50
"2859",-8500,53.519745,-120.67606,"West LaSalle",9.43396226415094,0,5.66037735849057,24.2587601078167,0,0,0,0,0.539083557951483,0,100
"2860",-8500,53.60655583,-120.6522789,"Morkill Lake",17.75,0,3.75,20,0,0,0,0,0.25,0,10
"2861",-8500,53.64545,-121.50548,"Gerry Lake",8.47313247331408,0,7.58484214714922,44.297928921416,0,0.0550964187327824,0,0,0.530089201942836,0.488473862280799,50
"2862",-8500,55.047975,-105.385195,"Marl Pond",22.7368421052632,0,11.1578947368421,37.4736842105263,0,0,0,0,1.89473684210526,0.631578947368421,100
"2863",-8500,55.33119,-105.055315,"Lake A",1.86081903707803,0,25.8047408227264,2.83849843202361,0,0,0,0.500368935620734,6.30879911455451,4.16666666666667,10
"2864",-8500,55.430905,-104.938605,"West Naniskak Lake",0.752433570113128,0,26.3378058405683,4.31465403841094,0,0,0,0,2.2954485661668,1.26677190213102,50
"2865",-8500,56.716667,-119.716667,"Lone Fox Lake",5.093033761215,0,40.8202732155752,31.4679319565941,0,0,0,0,1.67074984255318,1.11976839654837,100
"2866",-8500,58.455925,-124.467245,"BC2",6.70684208494079,0,43.8282719781642,8.29070374040088,0,0,0,0,4.14240503490331,2.21521341785845,10
"2867",-8500,58.497,-124.652,"Sunset Lake",5.71537851956169,0,16.6107171528852,2.81400860157037,0,0,0,0,6.67865404792101,2.95827082650691,50
"2868",-8500,58.5785,-124.5495,"Dead Spruce Lake",25.9021555782957,0,36.3109167140892,10.9293459260412,0,0,0,0,3.51905110662546,0.321027287319422,100
"2869",-8500,58.89215,-129.833915,"Pyramid Lake",17.6339285714286,0,0,0,0,0,0,0,9.82142857142857,2.67857142857143,10
"2870",-8500,63.397585,-64.261165,"Robinson Lake",6.95652173913043,0,0.869565217391304,2.60869565217391,0,0,0,1.73913043478261,40.8695652173913,6.08695652173913,50
"2871",-8500,63.66675,-65.1513,"Lake Jake",4.47720764646699,0,0,2.21732064081727,0,0,0,2.21732064081727,25.1605912855042,6.12955653587184,100
"2872",-8000,27.075,-82.2333333333333,"Little Salt Spring",0,0,0,1.67597765363128,1.11731843575419,0,0,0,2.79329608938547,5.02793296089385,10
"2873",-8000,27.58613,-81.503395,"Lake Tulane",0.0732600732600733,0,0,20.1383971676859,20.4087544254908,0,0.142995080233574,1.36374086164881,1.56942081628274,12.8871825524545,50
"2874",-8000,27.7885216666667,-97.34436,"Corpus Christi Bay",1.28829632028253,0,0,10.6378163015012,23.1548011216217,0,0,0,0,1.55910579496819,100
"2875",-8000,29.973435,-99.37515,"Hall's Cave",0,0,0,3.56234096692112,6.87022900763359,0,0.254452926208651,2.29007633587786,0,1.52671755725191,10
"2876",-8000,32.572,-83.0795,"Sandy Run Creek",3.24543610547667,0,0,12.7789046653144,24.5436105476673,0,0,0,0,2.6369168356998,50
"2877",-8000,33.660655,-117.3534,"Lake Elsinore",0.315457413249211,0,0,38.1703470031546,4.41640378548896,0,0,0,1.26182965299685,11.0410094637224,100
"2878",-8000,33.76857,-116.66361,"Taquitz Meadow",0,0,0,18.3962264150943,2.83018867924528,0,0,0.471698113207547,0.943396226415094,2.83018867924528,10
"2879",-8000,34.16759,-80.77616,"White Pond",0.56221504033883,0.422550235869557,0.139664804469274,23.2736481948275,53.1204317558651,0,0.700101933577236,0.281107520169415,1.27298444130127,2.10741744565518,50
"2880",-8000,34.66359,-85.40132,"Pigeon Marsh",0.247831474597274,0.123915737298637,0,11.276332094176,31.5985130111524,0,0.247831474597274,0.371747211895911,13.3828996282528,7.68277571251549,100
"2881",-8000,35.1666177777778,-83.0251069444444,"Panthertown Creek Bog",4.46428571428571,0,0,2.00892857142857,24.3303571428571,0,0,0,0,1.11607142857143,10
"2882",-8000,35.173545,-79.089805,"Fort Bragg (core PAW2)",0,0,0,17.4050632911392,29.746835443038,0.632911392405063,0.316455696202532,0,1.58227848101266,0.316455696202532,50
"2883",-8000,35.832,-105.722,"Stewart Bog",3.46120963656318,0,16.38295839949,25.0873091022988,3.37200795820907,0,0,1.52429771284281,4.06354253429652,9.96277802395618,100
"2884",-8000,36.047665,-106.510525,"Chihuahueños Bog",0.564971751412429,0,11.2994350282486,20.9039548022599,2.54237288135593,0,0,2.25988700564972,3.95480225988701,6.77966101694915,10
"2885",-8000,36.052,-119.78,"Tulare Lake",1.15912802530177,0,0,3.98902578806214,3.0298693524689,0,0,0.821577819241033,4.06220085364084,1.35863453141929,50
"2886",-8000,36.371125,-112.147175,"Bear Lake",0,0,30.3240740740741,37.7314814814815,0.925925925925926,0,0,1.15740740740741,1.27314814814815,2.19907407407407,100
"2887",-8000,36.79913,-91.08998,"Cupola Pond",0.188501413760603,0,0,1.03675777568332,45.2403393025448,0,0.754005655042413,3.77002827521206,1.31950989632422,32.9877474081056,10
"2888",-8000,36.98229,-118.99407,"Lilypad Lake",0,0,0,75.7097791798107,0.315457413249211,0,0,0,0.315457413249211,0.315457413249211,50
"2889",-8000,37.021745,-106.45052,"Cumbres Bog",1.84615384615385,0,1.84615384615385,9.23076923076923,5.53846153846154,0,0,0.307692307692308,3.69230769230769,15.3846153846154,100
"2890",-8000,37.611035,-106.843695,"Hunters Lake",0.307219662058372,0,14.2857142857143,29.6466973886329,1.38248847926267,0,0,1.22887864823349,0.614439324116744,5.68356374807988,10
"2891",-8000,37.67214,-112.792245,"Lowder Creek Bog",0,0,11.9083846023801,33.9024381279999,1.16320095261197,0,0,1.16724367314237,37.2079134416782,0.635258403345903,50
"2892",-8000,37.8505,-119.659945,"Siesta Lake",0.149700598802395,0,0,54.6407185628742,0.598802395209581,2.54491017964072,0,0,0.149700598802395,0,100
"2893",-8000,37.902105,-107.61537,"Lake Emma",0.16172741105717,0,63.2855590174625,10.0149264546047,0.269835519165278,0,0,2.31693355553945,0.269835519165278,6.83530178972538,10
"2894",-8000,38.00795,-119.0255,"Mono Lake",0.100704934541793,0,0,47.2940228049522,3.13280860641799,1.09127127076301,0,1.48736159043605,1.27680296509157,0.588351432495737,50
"2895",-8000,38.0302777777778,-76.2144444444444,"Chesapeake Bay (MD99-2207)",0.526875643207135,0.399379874412023,0.591157954541889,18.3097026179096,52.9179853454268,3.08546091408005,0.420656502247715,0.634704903565885,1.04900739968937,4.43669628609174,100
"2896",-8000,38.07438,-111.57115,"Purple Lake",0,0,18.6603883215189,33.4874389792843,2.38458283788231,0,0,4.21136679270737,3.96229121006206,6.02766985691273,10
"2897",-8000,38.08806,-105.63166,"Hermit Lake",0.0793902826294062,0,11.1864661998299,23.7621776658395,0.554702888425034,0,0,4.79430235315714,0,14.0204517625118,50
"2898",-8000,38.5372222222222,-76.4863888888889,"Chesapeake Bay (MD99-2208)",0,0.315457413249211,0,11.98738170347,65.2996845425868,1.57728706624606,0.315457413249211,1.26182965299685,0.946372239747634,2.8391167192429,100
"2899",-8000,38.832778,-107.068889,"Splains Gulch",0.12970168612192,0,11.8028534370947,15.9533073929961,0,0,0,1.55642023346304,48.7678339818418,1.42671854734112,10
"2900",-8000,38.8861111111111,-76.3944444444444,"Chesapeake Bay (MD99-2209)",0.375255868801136,2.04854694242361,0.401168152394029,15.5178306973811,52.5328576339363,2.25548070044659,1.04084574562923,0.0954653937947494,0.605404037764095,1.95357514733447,50
"2901",-8000,39.05359,-120.386415,"Bunker Lake",7.90067720090294,0,0,48.0812641083521,12.8668171557562,0,0,0,0,0.677200902934537,100
"2902",-8000,39.151625,-106.40628,"Emerald Lake",0.193061354173827,0,4.79479046350032,10.6009405067243,1.08941780183133,0,0,0.193061354173827,0.316067898300749,1.4141935781522,10
"2903",-8000,39.156415,-120.04143,"Lake Tahoe",0,0,0,65.3571428571429,2.14285714285714,0,0,0,0,0.714285714285714,50
"2904",-8000,39.2949,-105.5383,"Lost Park",0.280112044817927,0,16.8067226890756,47.8991596638655,0,0,0,0.280112044817927,5.32212885154062,7.56302521008403,100
"2905",-8000,39.4604,-120.64864,"McMurray Lake",1.16279069767442,0,0,63.1782945736434,4.26356589147287,0,0,0,1.55038759689922,1.93798449612403,10
"2906",-8000,39.4896333333333,-123.03548,"Tule Lake",11.5080297688993,0,0,45.8297427862645,2.95077686382034,0,0,0,6.95260477869174,1.03016059537799,50
"2907",-8000,39.65822,-105.603265,"Echo Lake",0.229885057471264,0,3.90804597701149,43.2183908045977,4.59770114942529,0,0,3.67816091954023,0.689655172413793,4.59770114942529,100
"2908",-8000,39.700855,-120.664685,"Grassy Lake",1.30010834236186,0,0,50.0541711809317,0.75839653304442,0.325027085590466,0,0,0.108342361863489,0.433369447453954,10
"2909",-8000,39.765005,-107.345825,"Bison Lake",0.0986193293885602,0,7.92467104374375,16.7835238172435,8.62513847234606,0,0,2.27297289994866,1.40633865607522,3.16054686444571,50
"2910",-8000,40.216667,-84.689444,"Stotzel-Leis Site",0.583177203247391,0.580516205327184,0.158558149044371,1.01376916992126,36.9378205959155,0.268746189798821,2.77928381212361,2.01482107532257,4.69311222378789,2.95354805503096,100
"2911",-8000,40.4115,-121.389935,"Little Willow Lake",2.06655931293612,0,0,62.8421900161031,1.58346752549651,1.20772946859903,0,0.241545893719807,0.72463768115942,0.637412775093934,10
"2912",-8000,40.49996,-114.031395,"Blue Lake Wetlands",0,0,0,8.68778280542986,0,0,0,0.209276018099548,8.30316742081448,11.6233031674208,50
"2913",-8000,40.572,-120.26505,"Secret Valley Marsh",0,0,0,15.435950927774,0.0542299349240781,0,0,0.607627923092748,15.1395360588462,22.2565608295646,100
"2914",-8000,41.015,-121.573,"Flycatcher Basin",0,0,0,33.3333333333333,0,0,0,0,66.6666666666667,0,10
"2915",-8000,41.038875,-75.263845,"Tannersville Bog",2.01025360074458,4.29362721904543,0,5.64713208903886,49.5277028541368,11.2612897778387,0.946987265488571,0.43417104276069,0,0.317891972993248,50
"2916",-8000,41.098185,-74.63963,"Lake Grinnell",0.159744408945687,2.21695795010295,0,3.70314094211961,65.3197956378098,8.06630850478388,1.82625804559043,0.311720092836264,0.882484129289241,0.71345127039331,100
"2917",-8000,41.190975,-122.510539444445,"Mumbo Lake",1.13378684807256,0,0,56.2358276643991,8.61678004535147,0,0,0.226757369614512,0.226757369614512,0.226757369614512,10
"2918",-8000,41.306,-73.4495,"Umpawaug Pond",4.901676604572,5.81999552020919,0.228368703927942,4.96716093443517,51.1815923457444,6.64664830026972,2.58791868993325,0.912923227491753,0.995667050914947,0.39864734169884,50
"2919",-8000,41.32273,-123.669085,"Twin Lakes",8.95883777239709,0,0,46.0048426150121,4.11622276029056,0.242130750605327,0,0,0.968523002421308,0,100
"2920",-8000,41.327855,-70.792695,"Black Pond",4.15808329601433,3.27660844902224,1.03224361845052,14.3790117928049,50.179131213614,3.86475593372145,0.918793849828333,0.369458128078818,0,0.123152709359606,10
"2921",-8000,41.33395,-74.43065,"Pawelski Farm",1.03926096997691,2.65588914549654,0,4.84988452655889,26.6743648960739,5.77367205542725,1.38568129330254,0.115473441108545,1.84757505773672,42.7251732101617,50
"2922",-8000,41.346515,-122.55987,"Bluff Lake",1.0752688172043,0,0,58.4229390681004,7.25806451612903,0.268817204301075,0,0,0.537634408602151,1.0752688172043,100
"2923",-8000,41.37778,-106.255405,"East Glacier Lake",0,0,73.9602169981917,6.38939119951778,0,0,0,0.241109101868596,0.180831826401447,0.602772754671489,10
"2924",-8000,41.382,-120.2205,"Patterson Lake",0.432847099020961,0,0,52.9954333399041,0.292397660818713,0,0,0.286648268611604,0.713745975425455,3.42828043892503,50
"2925",-8000,41.40935,-74.551335,"Binnewater Pond",1.03767200904838,0.245949550605057,0.12,15.4381097148975,54.383309391132,6.72314602367599,2.38288733580426,0.596437450611983,0,0.492980001549766,100
"2926",-8000,41.43051,-70.695725,"Cedar Tree Neck Bog",1.1142809890019,2.98502577248546,0.0449640287769784,9.37908294054412,32.5715978940985,0.677940406295653,0.198220733757821,0.754568758786075,0.114942528735632,0.786233082499518,10
"2927",-8000,41.43305,-70.66464,"Uncle Seth's Pond",4.59497206703911,1.63582402234637,0.139664804469274,19.2554120111732,30.4128840782123,1.60265363128492,0.139664804469274,0.575244413407821,2.64664804469274,4.33222765363128,50
"2928",-8000,41.433255,-106.33695,"Little Windy Hill Pond",0.248304304466551,0,2.45240370866449,25.7165328763982,0,0,0,1.00780062189045,0.324237166342429,0.914716318279829,100
"2929",-8000,41.472,-70.76567,"Blaney's Pond",1.13496283199064,1.67245665807507,0,19.6627278122964,34.7775107602529,4.31074199051189,0.892156740670643,0.335570469798658,2.3489932885906,2.28632026330972,10
"2930",-8000,41.499845,-106.367885,"Long Lake",0.880010445227837,0,1.04582843713278,69.6840318579449,0,0,0,1.93106149627889,0.289855072463768,1.62031596814205,50
"2931",-8000,41.564035,-70.63573,"Deep-Falmouth Pond",4.01776850288521,3.29053644937493,0.0867547422423549,16.2304123712913,50.1492078163685,3.82578792908774,0.849535496519856,0.307538878669059,0.695274975569081,1.74376326132857,100
"2932",-8000,41.61499,-86.84671,"Pinhook Bog",0,0.625978090766823,0,1.09546165884194,34.585289514867,0,4.69483568075117,1.56494522691706,0.469483568075117,0.469483568075117,10
"2933",-8000,41.623285,-85.212085,"Appleman Lake",0,2.95518207282913,0.213585434173669,1.21498599439776,48.9145658263305,0,9.30672268907563,1.86974789915966,0,3.41736694677871,50
"2934",-8000,41.75738,-86.52208,"Spicer Lake",0,0.684450328904039,0.0914492804781908,0.486664830621366,38.6057237168441,0,15.1043703371855,1.04128433289295,1.58635401151243,0.911242017323416,100
"2935",-8000,41.7847,-115.48365,"Mission Cross Bog",0.193945987578426,0,0,3.63439367525718,0.092856189047346,0,0,0.438502291184758,1.38472578487652,1.07079160326477,10
"2936",-8000,41.8545,-73.2566,"West Side Pond",1.14613180515759,17.7650429799427,0,5.44412607449857,18.6246418338109,29.7994269340974,2.57879656160458,0,0.573065902578797,0,50
"2937",-8000,41.88215,-71.012,"Deep-Taunton Pond",2.44565217391304,2.44565217391304,0.543478260869565,14.4021739130435,39.1304347826087,3.80434782608696,1.08695652173913,0.815217391304348,0.543478260869565,0.543478260869565,100
"2938",-8000,41.93619,-70.75736,"Makepeace Cedar Swamp",4.05828937508265,0.371747211895911,0.118577075098814,12.3479583290477,20.9355393273286,1.64083048033266,0.543735398269098,0.567245103369235,8.55885507736162,20.6235949277811,10
"2939",-8000,41.966667,-71.116667,"Winneconnet Pond",15.9159159159159,1.35135135135135,0.15015015015015,12.7627627627628,39.1891891891892,3.45345345345345,0.15015015015015,0.600600600600601,0.45045045045045,0.3003003003003,50
"2940",-8000,41.976925,-120.210015,"Lily Lake",0.10752688172043,0,0,44.8114770206912,0.10752688172043,0,0,0.238075184592493,1.10587046239367,1.85855863443668,100
"2941",-8000,41.98435,-111.33339,"Bear Lake",0.319488817891374,0,0,11.5015974440895,1.91693290734824,0,0,1.91693290734824,1.59744408945687,6.0702875399361,10
"2942",-8000,42.022,-123.459,"Bolan Lake",10.535792230467,0,0,29.9619629606535,1.30245681860697,0.0904159132007233,0,0.151992267880526,0.336721331919935,0.423240007482696,50
"2943",-8000,42.028785,-74.604205,"Balsam Lake",0.286261631089217,4.76303687797941,0,8.59364985801767,14.4894624319912,29.9222395314349,0.572251928573768,0.285718963879883,1.0495417736797,0.286537642859482,100
"2944",-8000,42.08019,-71.96105,"Blood Pond",3.25489043506314,3.70822104392765,0.207880535198204,12.3872164507795,51.3863006474095,5.1117235347762,1.25275632419483,0.62966653009464,0.167262979996211,0.741281518254673,10
"2945",-8000,42.10864,-73.4372,"Guilder Pond",1.24333925399645,15.2753108348135,3.19715808170515,2.4866785079929,28.4191829484902,20.6039076376554,1.77619893428064,0.355239786856128,0.177619893428064,0,50
"2946",-8000,42.173985,-72.70505,"Round Pond",1.22507866317889,7.70911556759248,0,17.4916526626607,39.4739063730721,7.96082704548035,1.40440234586899,0.0625,0.157232704402516,0.974258888911929,100
"2947",-8000,42.17535,-72.7018,"Doe Pond",0.931794610078528,7.04607938363268,0,17.8733900751253,39.8399815616614,11.165895658759,1.64573146974411,0.708449258899516,0.588545182160907,0.583057581394838,10
"2948",-8000,42.234015,-88.357005,"Crystal Lake",0.206803356486362,0,0.070254110612855,5.27316237210193,36.8649816991479,0,7.82090683289482,4.79287254702928,12.8591208543151,3.75519021619874,50
"2949",-8000,42.294395,-111.99205,"Swan Lake",0,0,0.603318250377074,4.37405731523379,0.452488687782805,0,0,3.92156862745098,36.1990950226244,3.46907993966818,100
"2950",-8000,42.32129,-113.64955,"Lake Cleveland",0.116740602381508,0,0,2.54494513191688,0,0,0,0.28017744571562,0.070044361428905,0.350221807144525,10
"2951",-8000,42.377775,-73.09478,"Benson Pond",0.217910305252404,19.0035203124556,0.294934339124582,2.11407257037435,7.51312106702045,33.1229602490653,1.4138087445137,0.0641033040520522,0,0,50
"2952",-8000,42.4,-85.383333,"Wintergreen Lake",0,7.75193798449612,1.55038759689922,3.87596899224806,51.5503875968992,0,15.8914728682171,1.16279069767442,0,0,100
"2953",-8000,42.41874,-111.77765,"Plan B Pond",0,0,3.17848410757946,10.7579462102689,0,0,0,3.17848410757946,3.17848410757946,4.15647921760391,10
"2954",-8000,42.48245,-70.88225,"Ware Pond",4.3312101910828,2.03821656050955,0.254777070063694,11.8471337579618,51.7197452229299,7.13375796178344,3.56687898089172,0.764331210191083,0.254777070063694,0.509554140127389,50
"2955",-8000,42.5375,-72.1829,"Black Gum Swamp",1.51975683890578,5.47112462006079,0.303951367781155,12.1580547112462,11.5501519756839,9.72644376899696,1.21580547112462,0.303951367781155,1.21580547112462,0.911854103343465,100
"2956",-8000,42.62006,-71.086805,"Berry Pond",4.29048769093818,1.55982944207361,0.173841509316818,27.3637790064121,34.0633519570571,5.65818587943121,1.10676659261767,0.954343827872497,0.444848511504232,0.934244922597217,10
"2957",-8000,42.67595,-72.19285,"Little Royalston Pond",0.573613766730402,12.6195028680688,0,18.546845124283,24.0917782026769,18.3556405353728,0.573613766730402,0,0.191204588910134,0.191204588910134,50
"2958",-8000,42.75668,-120.57277,"Paisley Cave 2",0.160127110926539,0,0.0971479214413254,48.7984689000489,0.193103047903874,0,0,0.0627245135239416,0.231250328595706,0.984514270905923,100
"2959",-8000,42.78895,-88.8432,"Lima Bog",0.446135934669298,0,2.09038224634067,10.8672612102542,34.4731904023779,0.0411522633744856,9.43633143334445,6.88686402135707,2.69652252167272,4.90950949487723,10
"2960",-8000,42.94975,-73.85325,"Ballston Lake",0.483383534516586,18.368637398257,1.83312388573245,10.4583156690778,11.7789967428375,27.731706139969,3.4874740713964,0.0744047619047619,0.138879294464401,0.0744047619047619,50
"2961",-8000,43.02469,-77.57376,"Devil's Bathtub",0,20.4629700302319,0,8.41250825487743,35.8459133793726,5.19899647238806,4.0187564089375,0,0.723442524482556,0.0897666068222621,100
"2962",-8000,43.04099,-78.399245,"Divers Lake",0.343369357994448,17.9979750161798,0.113765642775882,5.44949935114018,12.6216800214034,18.1288921892203,9.53421012357228,0.286095589380473,0.690219374407068,0.289576247798645,10
"2963",-8000,43.06619,-111.43795,"Grays Lake",0,0,0.555967383246849,19.7090437361008,0,0,0,0,33.1510995799358,2.23931307141092,50
"2964",-8000,43.083333,-89.866667,"Blue Mounds Creek",0.49878266864887,0,0.174520069808028,20.833747364271,7.14005436587986,0,2.24888420672155,12.0807796065886,37.0740345200505,7.00040615229071,100
"2965",-8000,43.09791,-78.014515,"Byron-Bergen Swamp (Site 1)",0.227272727272727,1.13636363636364,0.227272727272727,30,15.2272727272727,15.6818181818182,3.86363636363636,0,0,0,10
"2966",-8000,43.09816,-78.002715,"Byron-Bergen Swamp (Site 2)",0.208333333333333,0,0,8.54166666666667,0.416666666666667,1.875,3.54166666666667,0.416666666666667,0,0.208333333333333,50
"2967",-8000,43.1,-89.416667,"Lake Mendota",0.471960640263586,0.120772946859903,1.80031411783777,18.7127282943414,25.4540097057332,0,11.8628084542787,3.06979793675564,2.18907335237857,5.44258225055491,100
"2968",-8000,43.26191,-80.2592416666666,"Spirea Wetland",0.0630743525480368,0.812137062998004,0.269249579482936,72.65866984488,9.97879227643809,1.5163778626689,2.08706862953146,0.186861570975696,2.26882877676643,0.556530481674436,10
"2969",-8000,43.2917,-71.1781,"Little Willey Pond",0.888888888888889,2.66666666666667,0,44,20.4444444444444,15.1111111111111,1.11111111111111,0,0,0,50
"2970",-8000,43.333333,-95.2,"West Okoboji Lake",0.138684000245866,0,1.14827127890235,2.79525281233656,1.9627958068691,0,1.14315227422606,27.0693449300283,7.47145817131139,29.4845238522336,100
"2971",-8000,43.4,-88.1,"Radtke Lake",1.55819249670382,0,0.632266570777898,14.673978185305,30.8537096967518,0,9.73570658036678,4.26405369771066,0.462962962962963,2.65342203044468,10
"2972",-8000,43.4178,-89.73205,"Devils Lake",0.45737911147021,0,0.0692689588278837,14.6710557144856,22.2262105753372,0,8.17304314310719,3.83692821107558,1.40276798759651,2.06551302103711,50
"2973",-8000,43.44083,-79.95551,"Twiss Marl Pond",0.103842159916926,0.212992545260916,1.17428999382875,60.9690100396301,9.81734996472873,0.88615068233885,4.33189651322366,0.103842159916926,0.316834705177842,0,100
"2974",-8000,43.4665277777778,-79.9491666666667,"Crawford Bog",0.099009900990099,0.787901516144292,0.779546132591293,44.4244265316422,12.7820778416901,1.28712871287129,4.61586612054616,0.387191633835307,0.485708948253316,0.0943396226415094,10
